,id,company,url,industry,yrs_on_list
2690,18263,National Collegiate Scouting Association,national-collegiate-scouting-association,Education,5
2691,24295,Liquid Interactive,liquid-interactive,Advertising & Marketing,2
2692,25609,New Day Underwriting Managers,new-day-underwriting-managers,Insurance,1
2693,23338,Robert Paul Properties,robert-paul-properties,Real Estate,2
2694,581,Synoptek,synoptek,IT Services,4
2695,18577,O2 Fitness,o2-fitness,Health,5
2696,2482,Big Ass Fans,big-ass-fans,Manufacturing,8
2697,25489,The Hype Agency,the-hype-agency,Advertising & Marketing,1
2698,23966,Proforma GPS Global Promotional Sourcing,proforma-gps-global-promotional-sourcing,Advertising & Marketing,2
2699,20115,The Bean Group,the-bean-group,Real Estate,4
2700,21490,LegalForce RAPC Worldwide,legalforce-rapc-worldwide,Business Products & Services,3
2701,1954,Integration Partners,integration-partners,IT Services,7
2702,19258,TekScape,tekscape,IT Services,4
2703,23893,CAaNES,caanes,Security,2
2704,21434,IFAS,ifas,Government Services,2
2705,21479,BubbleUp,bubbleup,Advertising & Marketing,3
2706,22030,Acquirent,acquirent,Business Products & Services,3
2707,22683,Heritage Wealth Advisor,heritage-wealth-advisor,Financial Services,3
2708,26029,Sakonent,sakonent,IT Services,1
2709,116,Latshaw Drilling & Exploration,latshaw-drilling-exploration,Energy,7
2710,24187,Linoma Software,linoma-software,Software,2
2711,23863,Table XI,table-xi,IT Services,2
2712,24013,Jax & Bones,jax-bones,Consumer Products & Services,2
2713,25893,Cenduit,cenduit,Health,1
2714,24267,Royal Cyber,royal-cyber,IT Services,2
2715,24183,Red Zone Tickets,red-zone-tickets,Retail,2
2716,17466,Clearpath Solutions Group,clearpath-solutions-group,IT Services,3
2717,1696,Max Borges Agency,max-borges-agency,Advertising & Marketing,6
2718,10206,Newcastle Construction,newcastle-construction,Construction,5
2719,24024,Abound Resources,abound-resources,Financial Services,2
2720,20109,Microexcel,microexcel,IT Services,3
2721,13459,Flexible Plan Investments,flexible-plan-investments,Financial Services,5
2722,25895,ProPharma Group,propharma-group,Health,1
2723,21129,Precious Metal Refining Services,precious-metal-refining-services,Business Products & Services,3
2724,24445,Emerald Isle Landscaping,emerald-isle-landscaping,Construction,2
2725,12067,Advanced Technology Systems,advanced-technology-systems,Business Products & Services,2
2726,23721,Medicus Solutions,medicus-solutions,IT Services,2
2727,25451,Mill City Environmental,mill-city-environmental,Environmental Services,1
2728,20287,American Fireglass,american-fireglass,Manufacturing,4
2729,26247,PRISM Response,prism-response,Environmental Services,1
2730,24284,Abba Staffing and Consulting,abba-staffing-and-consulting,Human Resources,2
2731,26577,Nexcut Shredding,nexcut-shredding,Business Products & Services,1
2732,12955,Construction Coordinators,construction-coordinators,Construction,3
2733,24882,Myriad Tech Solutions,myriad-tech-solutions,IT Services,1
2734,787,Insight Global,insight-global,IT Services,7
2735,25701,Sequent Learning Networks,sequent-learning-networks,Business Products & Services,1
2736,23630,LeadBridge,leadbridge,Business Products & Services,2
2737,21070,Black Elk Energy,black-elk-energy,Energy,3
2738,1215,Jones Industrial Holdings,jones-industrial-holdings,Energy,3
2739,23664,Bridge360,bridge360,Software,2
2740,21863,Think Brownstone,think-brownstone,IT Services,2
2741,23730,Atlantis Mortgage,atlantis-mortgage,Financial Services,2
2742,24162,Rhythm Interactive,rhythm-interactive,Advertising & Marketing,2
2743,23789,Invenio Solutions,invenio-solutions,Advertising & Marketing,2
2744,20381,The Rainmaker Group,the-rainmaker-group,Software,4
2745,26112,Accuro,accuro,Human Resources,1
2746,24933,Luxury Divas,luxury-divas,Retail,1
2747,17831,Motive Interactive,motive-interactive,Advertising & Marketing,2
2748,23360,Nuvento,nuvento,IT Services,2
2749,26163,EnableComp,enablecomp,Health,1
2750,20672,Structura,structura,Construction,2
2751,24233,The Boardroom Salon for Men,the-boardroom-salon-for-men,Consumer Products & Services,2
2752,24017,Pacific Shore Stones,pacific-shore-stones,Construction,2
2753,25746,Real Estate Closing Solutions,real-estate-closing-solutions,Real Estate,1
2754,25577,America Choice RV,america-choice-rv,Consumer Products & Services,1
2755,24376,HealthLink Dimensions,healthlink-dimensions,Business Products & Services,2
2756,24005,IT Direct,it-direct,IT Services,2
2757,486,Carenet Healthcare Services,carenet-healthcare-services,Health,6
2758,23910,Sencha Naturals,sencha-naturals,Manufacturing,2
2759,26348,Einstein HR,einstein-hr,Human Resources,1
2760,20937,Kriser's,krisers,Retail,4
2761,22736,Synchrogenix Information Strategies,synchrogenix-information-strategies,Health,3
2762,25763,Elegante Custom Stone Boutique by Zicana,elegante-custom-stone-boutique-by-zicana,Retail,1
2763,26537,Progressive Coating,progressive-coating,Manufacturing,1
2764,22248,Partner's Consulting,partners-consulting,IT Services,3
2765,18365,Everstaff International,everstaff-international,Human Resources,5
2766,25369,Closet America,closet-america,Construction,1
2767,21512,Research Square,research-square,Education,3
2768,18418,The TharpeRobbins Company,the-tharperobbins-company,Business Products & Services,4
2769,22330,Gateway Commercial Finance,gateway-commercial-finance,Financial Services,3
2770,25775,TransTech IT Staffing,transtech-it-staffing,IT Services,1
2771,25355,Travelink,travelink,Travel & Hospitality,1
2772,23940,Davenport Group,davenport-group,IT Services,2
2773,17291,SingleHop,singlehop,IT Services,5
2774,2411,Powder X Coating Systems,powder-x-coating-systems,Manufacturing,3
2775,784,Navigator Management Partners,navigator-management-partners,IT Services,8
2776,25197,iVantage Group,ivantage-group,IT Services,1
2777,21933,PowerDMS,powerdms,Software,4
2778,24822,Slice of Lime,slice-of-lime,Software,1
2779,24306,Veritas Health,veritas-health,Health,2
2780,22493,Meathead Movers,meathead-movers,Logistics & Transportation,3
2781,8488,Security Industry Specialist,security-industry-specialist,Security,5
2782,25547,TentCraft,tentcraft,Business Products & Services,1
2783,24102,Prime Controls (Dayton OH),prime-controls-dayton-oh,Manufacturing,2
2784,3090,Paylocity,paylocity,Human Resources,10
2785,18098,Falcon Asphalt Repair Equipment,falcon-asphalt-repair-equipment,Manufacturing,4
2786,25481,TitleSmart,titlesmart,Insurance,1
2787,22035,US Micro Products,us-micro-products,Manufacturing,3
2788,19321,Enstoa,enstoa,IT Services,4
2789,1883,ITS Infinity Trading,its-infinity-trading,Travel & Hospitality,6
2790,24868,Gen3 Marketing,gen3-marketing,Advertising & Marketing,1
2791,25942,Rottet Studio,rottet-studio,Construction,1
2792,795,Insurance Applications Group,insurance-applications-group,Insurance,5
2793,20200,Riviera Partners,riviera-partners,Human Resources,4
2794,11471,Northern Lights Post,northern-lights-post,Media,2
2795,25686,513 Ventures,513-ventures,Consumer Products & Services,1
2796,21974,RF IDeas,rf-ideas,Business Products & Services,4
2797,22878,Ascent,ascent,Engineering,1
2798,78,Radius (Annapolis MD),radius-annapolis-md,Business Products & Services,7
2799,17745,Hassett Willis,hassett-willis,Government Services,2
2800,19927,Central Research,central-research,Government Services,4
2801,26560,Visual Citi,visual-citi,Manufacturing,1
2802,24804,Snap Technology,snap-technology,IT Services,1
2803,25452,iCan Benefit Group,ican-benefit-group,Insurance,1
2804,305,PowerON Services,poweron-services,Computer Hardware,7
2805,25682,Lodging Source,lodging-source,Travel & Hospitality,1
2806,25111,Sage Age Strategies,sage-age-strategies,Advertising & Marketing,1
2807,26031,Overture Promotions,overture-promotions,Advertising & Marketing,1
2808,25005,Caxy Interactive,caxy-interactive,IT Services,1
2809,874,Enjoy Life Foods,enjoy-life-foods,Food & Beverage,8
2810,24984,Mavenspire,mavenspire,IT Services,1
2811,26594,Investar Holding,investar-holding,Financial Services,1
2812,24788,IPS - Integrated Project Services,ips---integrated-project-services,Engineering,1
2813,19887,Ingenium,ingenium,Environmental Services,4
2814,26053,The Aramco Group,the-aramco-group,Real Estate,1
2815,25296,Ohio Real Title Agency,ohio-real-title-agency,Real Estate,1
2816,20711,The Partners Group,the-partners-group,Insurance,2
2817,20526,Surya,surya,Consumer Products & Services,4
2818,21769,Travertine Mart,travertine-mart,Consumer Products & Services,3
2819,86,Prep Sportswear,prep-sportswear,Retail,6
2820,19533,The Bowen Consulting Group,the-bowen-consulting-group,Government Services,4
2821,18012,Historical Emporium,historical-emporium,Retail,5
2822,25367,VeriShip,veriship,Logistics & Transportation,1
2823,11225,DC Group,dc-group,Energy,7
2824,25827,Taggart International,taggart-international,Logistics & Transportation,1
2825,19676,ESD,esd,Health,5
2826,24138,Cantey Technology,cantey-technology,IT Services,2
2827,1350,Parts Town,parts-town,Food & Beverage,6
2828,21125,Packrite,packrite,Manufacturing,3
2829,18004,Scrap Metal Services,scrap-metal-services,Manufacturing,5
2830,6280,Cambria Solutions,cambria-solutions,Business Products & Services,6
2831,2145,Sage Environmental Consulting,sage-environmental-consulting,Environmental Services,8
2832,23888,DLA+ Architecture & Interior Design,dla-architecture-interior-design,Engineering,2
2833,22581,AgencyEA,agencyea,Advertising & Marketing,2
2834,2010,Taphandles,taphandles,Business Products & Services,7
2835,19430,110 Consulting,110-consulting,IT Services,4
2836,16,Snap Fitness,snap-fitness,Health,6
2837,2766,Rotating Machinery Services,rotating-machinery-services,Engineering,6
2838,25598,Proforma Diversified Corporate Solutions,proforma-diversified-corporate-solutions,Advertising & Marketing,1
2839,20378,EdgeWebHosting,edgewebhosting,IT Services,4
2840,21825,Accelerated Claims,accelerated-claims,Health,3
2841,26526,MS Signs,ms-signs,Manufacturing,1
2842,21660,HR Focal Point,hr-focal-point,IT Services,3
2843,2770,Nexus,nexus,IT Services,6
2844,9378,Bowman Consulting,bowman-consulting,Engineering,6
2845,20558,Business Information Technology Solutions,business-information-technology-solutions,IT Services,4
2846,24881,NordicClick Interactive,nordicclick-interactive,Advertising & Marketing,1
2847,25548,Zerion Software,zerion-software,Software,1
2848,17498,Galen Healthcare Solutions,galen-healthcare-solutions,Health,5
2849,23968,Cafe Grumpy,cafe-grumpy,Food & Beverage,2
2850,21963,Velir,velir,IT Services,3
2851,20076,Vision33,vision33,IT Services,4
2852,25567,DanniJo,dannijo,Retail,1
2853,20991,MHD Enterprises,mhd-enterprises,Business Products & Services,3
2854,2449,Verndale,verndale,IT Services,8
2855,26325,Balani Custom Clothiers,balani-custom-clothiers,Retail,1
2856,20731,Phone.com,phonecom,Telecommunications,4
2857,25165,Harbour Results,harbour-results,Business Products & Services,1
2858,17945,Solstice Mobile,solstice-mobile,Business Products & Services,5
2859,19952,ShipCompliant,shipcompliant,Software,3
2860,24055,HealthcareSource,healthcaresource,Health,2
2861,19736,Institute for Corporate Productivity,institute-for-corporate-productivity,Business Products & Services,4
2862,21870,Planet Fitness,planet-fitness,Health,7
2863,431,Gravity Payments,gravity-payments,Financial Services,6
2864,22602,Cape Associates,cape-associates,Construction,3
2865,22322,ARGI Financial Group,argi-financial-group,Financial Services,6
2866,25540,ShipOffers,shipoffers,Health,1
2867,4007,Excelsior Defense,excelsior-defense,Security,8
2868,18284,The Cellular Connection,the-cellular-connection,Telecommunications,5
2869,24435,Tom Ferry - Your Coach,tom-ferry---your-coach,Real Estate,2
2870,1050,Mindshare Technologies,mindshare-technologies,Business Products & Services,7
2871,21971,Central Park West Dentistry,central-park-west-dentistry,Health,3
2872,4685,Claris Networks,claris-networks,IT Services,5
2873,19919,Vino Volo,vino-volo,Food & Beverage,4
2874,25906,Anita Goodesign,anita-goodesign,Consumer Products & Services,1
2875,12714,ENS Group,ens-group,IT Services,5
2876,25655,Alpha Net Consulting,alpha-net-consulting,IT Services,1
2877,23963,Deep River Snacks,deep-river-snacks,Food & Beverage,2
2878,23875,DataSong,datasong,Advertising & Marketing,2
2879,11421,The Vertex Companies,the-vertex-companies,Engineering,5
2880,22427,Andrew Christian,andrew-christian,Retail,3
2881,2525,ClearStar,clearstar,Human Resources,7
2882,24049,Diablo Flooring,diablo-flooring,Retail,2
2883,23791,ESP IT,esp-it,IT Services,2
2884,21322,WorthPoint,worthpoint,Consumer Products & Services,3
2885,4847,Edwards Project Solutions,edwards-project-solutions,Business Products & Services,8
2886,5896,Intermountain Electronics,intermountain-electronics,Manufacturing,2
2887,25516,Brian Gavin Diamonds,brian-gavin-diamonds,Retail,1
2888,19967,Global Business Solutions,global-business-solutions,IT Services,4
2889,426,IndSoft,indsoft,IT Services,5
2890,22046,Strong-Bridge,strong-bridge,Business Products & Services,3
2891,2139,Top Flite Financial,top-flite-financial,Financial Services,6
2892,24595,AFS,afs,Logistics & Transportation,2
2893,26198,Artemis IT,artemis-it,IT Services,1
2894,21847,Prime Solutions,prime-solutions,Government Services,3
2895,19840,Bird Rock Systems,bird-rock-systems,IT Services,4
2896,19865,OriGen Biomedical,origen-biomedical,Health,4
2897,20010,STS Aviation Group,sts-aviation-group,Logistics & Transportation,3
2898,26240,Centrify,centrify,Software,1
2899,662,YapStone,yapstone,Financial Services,7
2900,17660,Canon Recruiting Group,canon-recruiting-group,Human Resources,5
2901,22125,DPM Fragrance,dpm-fragrance,Manufacturing,3
2902,24236,Panamerica Computers,panamerica-computers,Government Services,2
2903,19266,MAG Trucks,mag-trucks,Business Products & Services,2
2904,25459,Hydra-Flex,hydra-flex,Manufacturing,1
2905,25835,First Call Resolution,first-call-resolution,Business Products & Services,1
2906,22228,Creative Breakthroughs,creative-breakthroughs,IT Services,3
2907,21278,Paragon Micro,paragon-micro,IT Services,2
2908,25368,Intouch Solutions (Overland Park KS),intouch-solutions-overland-park-ks,Health,1
2909,25234,Technology Resource Services,technology-resource-services,IT Services,1
2910,17956,Salesify,salesify,Business Products & Services,5
2911,22215,RICS Software,rics-software,Software,3
2912,24301,A1A Airport & Limousine Service,a1a-airport-limousine-service,Travel & Hospitality,2
2913,3631,Pathfinders,pathfinders,IT Services,4
2914,25069,Mediassociates,mediassociates,Advertising & Marketing,1
2915,273,5Linx Enterprises,5linx-enterprises,Telecommunications,9
2916,25042,Piedmont Hoist & Crane,piedmont-hoist-crane,Manufacturing,1
2917,1500,ADG Creative,adg-creative,Advertising & Marketing,3
2918,26174,GuideOne Insurance,guideone-insurance,Insurance,1
2919,22817,Addison Search,addison-search,Human Resources,8
2920,18526,Creative Lodging Solutions,creative-lodging-solutions,Travel & Hospitality,5
2921,25257,Revention,revention,Food & Beverage,1
2922,4034,Sorriso Technologies,sorriso-technologies,Software,3
2923,25473,CCTV Security Pros,cctv-security-pros,Security,1
2924,22274,Circuitronics,circuitronics,Manufacturing,2
2925,24657,Foliage,foliage,Engineering,1
2926,19639,Nitro,nitro,Software,4
2927,23924,Groove Commerce,groove-commerce,Advertising & Marketing,2
2928,21842,SportsSignup,sportssignup,Software,3
2929,21925,Made Ya Smile Dental,made-ya-smile-dental,Health,3
2930,423,PeopleShare,peopleshare,Human Resources,6
2931,186,cPrime,cprime,IT Services,6
2932,25952,Sun Title Agency,sun-title-agency,Real Estate,1
2933,20169,USIT,usit,IT Services,4
